station,level_1,year,month,PM2.5,PM10,SO2,NO2,CO,O3,RAIN,TEMP,PRES,DEWP,date
Dingling,35,2016,2,35.36206896551724,51.548132183908045,0.06017613531309693,0.06615376479066513,0.05760188087774295,0.13366478153263847,0.007758620689655173,1.4364942528735631,1017.4918103448276,-14.92255747126437,2016-02-01
Dingling,36,2016,3,82.6633064516129,131.86962365591398,0.07768145033540588,0.16003478313952388,0.09045427392201585,0.12941467565565304,0.0,8.85013440860215,1011.7354838709676,-9.568548387096774,2016-03-01
Dingling,37,2016,4,60.83541666666667,117.07986111111111,0.043173485132610295,0.1241849771879408,0.057589786756453425,0.16828397063079603,0.012222222222222223,16.328055555555558,1002.8811111111112,-1.4331944444444447,2016-04-01
Dingling,38,2016,5,52.60215053763441,85.68548387096774,0.023793505275359648,0.08792574283118318,0.037111708482676226,0.22894925175192365,0.04865591397849463,21.06290322580645,1000.7041666666667,6.174327956989247,2016-05-01
Dingling,39,2016,6,49.05555555555556,63.78611111111111,0.019965041411998147,0.09383653595524256,0.046085858585858584,0.23030776384603166,0.08013888888888888,25.385694444444447,996.0165277777778,14.299027777777777,2016-06-01
Dingling,40,2016,7,57.368951612903224,62.288978494623656,0.014941657180040504,0.06618693958004401,0.06005007585392601,0.3403047521472177,0.3666666666666667,27.111290322580643,995.9969086021505,20.46344086021505,2016-07-01
Dingling,41,2016,8,37.19018817204301,44.631048387096776,0.012386662507963988,0.03714695597053496,0.05403431645627275,0.16322216953872073,0.06532258064516129,27.188440860215056,998.986693548387,18.888306451612902,2016-08-01
Dingling,42,2016,9,42.233333333333334,49.88333333333333,0.017530027908644146,0.05578012176418342,0.0353675645342312,0.14032754965560582,0.07277777777777777,21.393185402777778,1004.594513888889,13.312152777777778,2016-09-01
Dingling,43,2016,10,97.02486559139786,82.78024193548387,0.017375807509518806,0.11715682231649793,0.07621918105789073,0.07322662620064285,0.11021505376344086,12.818898009408603,1012.1887768817204,6.782258064516129,2016-10-01
Dingling,44,2016,11,75.79722222222222,99.72222222222223,0.05606210971996024,0.21350077338477794,0.1238776655443322,0.051817409689422056,0.012777777777777777,4.117361111111111,1015.4884722222222,-5.369027777777777,2016-11-01
Dingling,45,2016,12,94.77217741935483,105.36290322580645,0.08927387548607738,0.2661522998283221,0.1681804605191702,0.05268153436071798,0.0,0.09986559139784947,1018.3190860215054,-10.711424731182795,2016-12-01
Dingling,46,2017,1,81.66666666666667,91.39381720430107,0.0874741579552397,0.19223773296926538,0.13241962637123927,0.09300929464419118,0.0,-1.3691687467997953,1019.7071684587813,-14.23024193548387,2017-01-01
Dingling,47,2017,2,53.46279761904762,64.28050595238095,0.07867517925980727,0.13059872273324022,0.07838053150553151,0.12305288728548454,0.002976190476190476,2.3755233134920637,1016.9355654761904,-13.97202380952381,2017-02-01
Dongsi,0,2013,3,108.41397849462365,131.57930107526883,0.1323900424889082,0.29258197769657257,0.14676774465080916,0.054519620173457455,0.02096774193548387,6.256989247311828,1014.4568548387097,-7.030510752688172,2013-03-01
Dongsi,1,2013,4,65.28055555555555,98.57222222222222,0.07367112750597828,0.16326096299913193,0.08675448933782266,0.06430286003846318,0.012222222222222223,12.632361111111111,1009.9330555555556,-3.7780555555555555,2013-04-01
Dongsi,2,2013,5,91.39247311827957,131.98521505376345,0.10443864422729722,0.1959950436827957,0.1078222412294993,0.08973657589933619,0.003360215053763441,21.929301075268818,1004.748252688172,7.802956989247312,2013-05-01
Dongsi,3,2013,6,109.45277777777778,115.71111111111111,0.06840788727164557,0.21096810248480904,0.1093698995887731,0.08075580525719728,0.09791666666666667,23.823611111111113,1001.6372222222222,17.216250000000002,2013-06-01
Dongsi,4,2013,7,72.96774193548387,79.99059139784946,0.028457855319124023,0.17729207829301075,0.08640089964200637,0.07875640755978543,0.2639784946236559,27.48521505376344,997.4538978494624,20.801209677419354,2013-07-01
Dongsi,5,2013,8,63.98924731182796,85.6888440860215,0.031955256529664265,0.16079361664146505,0.09710354748127285,0.10453126338017805,0.07258064516129033,27.321102150537637,1000.7147849462366,20.05456989247312,2013-08-01
Dongsi,6,2013,9,85.27083333333333,99.94722222222222,0.03900541463621516,0.22660321587456597,0.13071632996632995,0.049205988215815684,0.07666666666666667,20.45652777777778,1010.9027777777778,14.360555555555557,2013-09-01
Dongsi,7,2013,10,102.6149193548387,108.55779569892474,0.07612443103181898,0.2726489843224966,0.12717226023677636,0.029932599429943,0.030645161290322583,13.111559139784946,1017.9041666666666,4.917338709677419,2013-10-01
Dongsi,8,2013,11,82.94166666666666,99.45,0.08979552237433741,0.22615559895833334,0.20425809499067904,0.02215701399260555,0.0,6.262222222222222,1018.7065277777778,-8.2,2013-11-01
Dongsi,9,2013,12,85.68145161290323,94.55510752688173,0.13581916005542655,0.23371116352696572,0.14192982226925707,0.021014527082161973,0.0,0.335752688172043,1021.890188172043,-14.653225806451612,2013-12-01
Dongsi,10,2014,1,104.1377688172043,112.14314516129032,0.18818548591592527,0.18432966238696102,0.17944227218420766,0.021602303068336392,0.0,-0.20591397849462367,1021.9090053763441,-13.101209677419353,2014-01-01
Dongsi,11,2014,2,154.6547619047619,151.33630952380952,0.21022283451941487,0.3607836634064003,0.20877675565175563,0.035714418068830724,0.01011904761904762,-0.41622023809523806,1024.283482142857,-10.164285714285715,2014-02-01
Dongsi,12,2014,3,99.87096774193549,130.27822580645162,0.12585912613180508,0.2313744329637097,0.1416653090040187,0.04761612426628894,0.0008064516129032258,9.859139784946237,1015.3745967741935,-6.311693548387097,2014-03-01
Dongsi,13,2014,4,89.88125,147.8138888888889,0.06795992006612517,0.2100287543402778,0.0906425364758698,0.06586497805935351,0.02791666666666667,17.0425,1012.0166666666667,3.0725,2014-04-01
Dongsi,14,2014,5,63.65443548387097,123.44193548387098,0.05783872554916007,0.16885369413642473,0.08687004453133486,0.0807343958798399,0.08104838709677419,21.778494623655916,1003.0721774193548,6.247715053763441,2014-05-01
Dongsi,15,2014,6,57.704166666666666,76.93333333333334,0.026603419047525837,0.16940782335069443,0.08660213243546577,0.08771904910764698,0.18277777777777776,24.70375,1001.6712500000001,15.930416666666666,2014-06-01
Dongsi,16,2014,7,98.8736559139785,98.8736559139785,0.03008470515543701,0.1612325688844086,0.09701857282502445,0.08566868382226289,0.09233870967741936,28.17083333333333,1000.1405913978494,19.171370967741936,2014-07-01
Dongsi,17,2014,8,69.45860215053763,81.76895161290322,0.02427002979955197,0.17852245043682796,0.09097697404149017,0.08458397930639151,0.08064516129032258,26.047043010752688,1004.1916666666666,17.84704301075269,2014-08-01
Dongsi,18,2014,9,67.66444444444444,94.88944444444444,0.032310704234876045,0.2103070746527778,0.1074635241301908,0.05089022912658271,0.15430555555555556,20.814027777777778,1010.3102777777779,13.596527777777778,2014-09-01
Dongsi,19,2014,10,116.89314516129032,158.37701612903226,0.0387869861427075,0.2966361097110215,0.14320625610948193,0.02335028719208373,0.020026881720430108,13.442069892473118,1016.2200268817204,6.392069892473118,2014-10-01
Dongsi,20,2014,11,81.74805555555555,134.36555555555555,0.06364979831169644,0.24513129340277778,0.16482884399551065,0.020612829363766204,0.0011111111111111111,5.528333333333333,1019.0654166666666,-5.525833333333333,2014-11-01
Dongsi,21,2014,12,55.891263440860214,101.97163978494623,0.1005447042215013,0.19559969338037633,0.15945068969262519,0.025543178481810737,0.0,-1.168548387096774,1023.0643817204301,-16.599865591397847,2014-12-01
Dongsi,22,2015,1,101.0108870967742,116.69314516129032,0.1195574279904433,0.24340242775537635,0.1893464212012599,0.02079134893966108,0.00026881720430107527,-1.221505376344086,1023.4112903225806,-14.50524193548387,2015-01-01
Dongsi,23,2015,2,108.99627976190476,129.12425595238096,0.09454227011416456,0.19076102120535715,0.1446684102934103,0.03144834746652981,0.012946428571428572,1.1985119047619048,1019.8224702380952,-13.395238095238096,2015-02-01
Dongsi,24,2015,3,93.3440188172043,169.27977150537635,0.07867868167484693,0.19510799941196239,0.12688036276745954,0.04248437188172567,0.008870967741935484,8.439861751151883,1016.8734094986559,-9.880913978494624,2015-03-01
Dongsi,25,2015,4,77.17430555555555,123.99444444444444,0.039764096160285325,0.16903211805555557,0.07583473625140293,0.06736045465851978,0.055694444444444435,15.63013888888889,1010.8733333333334,1.694583333333333,2015-04-01
Dongsi,26,2015,5,60.3125,92.43548387096774,0.03651555851062684,0.14761319724462366,0.06698707505159118,0.08540874652799874,0.050134408602150536,21.45551075268817,1003.4489247311828,6.613440860215054,2015-05-01
Dongsi,27,2015,6,66.44027777777778,82.57930555555555,0.02796351015055221,0.14478895399305555,0.10702861952861953,0.0856422505853341,0.13625,24.53777777777778,1000.3461111111111,14.301388888888889,2015-06-01
Dongsi,28,2015,7,69.10282258064517,82.71236559139786,0.01655479959573844,0.14011309223790322,0.08660530031497773,0.08873142324598399,0.2701612903225806,26.397849462365592,1001.2783602150537,18.50577956989247,2015-07-01
Dongsi,29,2015,8,49.578629032258064,68.97647849462365,0.011686814018989088,0.12125126008064516,0.07478684696426632,0.08384535555525058,0.12580645161290324,26.435752688172045,1003.4041666666666,18.446102150537634,2015-08-01
Dongsi,30,2015,9,54.420833333333334,70.90555555555555,0.0207946483570878,0.1801242404513889,0.08163580246913581,0.05364229534712217,0.13722222222222222,20.600833333333334,1011.3548611111111,13.76986111111111,2015-09-01
Dongsi,31,2015,10,80.07930107526882,105.20766129032258,0.02418527169047729,0.22216009324596775,0.09181193657000108,0.03301317356581635,0.019086021505376343,14.319758064516128,1015.7254032258064,4.153091397849463,2015-10-01
Dongsi,32,2015,11,125.1375,132.44027777777777,0.05180101827309969,0.2336452907986111,0.18987794612794615,0.012535179578542853,0.052222222222222225,2.847777777777778,1023.425,-1.2023611111111112,2015-11-01
Dongsi,33,2015,12,161.24529569892474,171.45564516129033,0.07761875685580988,0.27639868951612906,0.2661561855110242,0.012781387495589833,0.0028225806451612906,-0.36276881720430104,1024.070564516129,-7.227150537634409,2015-12-01
Dongsi,34,2016,1,69.35349462365592,87.96034946236558,0.06502388122955419,0.18677020329301075,0.1379249484088194,0.026472046194695727,0.0006720430107526882,-4.55,1025.95,-18.059677419354838,2016-01-01
Dongsi,35,2016,2,43.17097701149425,61.401580459770116,0.050583224194950836,0.12461274245689655,0.08060489957041682,0.04475657587260858,0.018103448275862067,1.398419540229885,1022.5597701149425,-15.088218390804597,2016-02-01
Dongsi,36,2016,3,98.70766129032258,143.36021505376345,0.06682218819986878,0.21266486055107528,0.11838139459107201,0.04539096056853012,0.0,9.201881720430107,1016.7400537634409,-8.75268817204301,2016-03-01
Dongsi,37,2016,4,77.04097222222222,117.67986111111111,0.03592942703676122,0.16365288628472222,0.0768658810325477,0.06956895892904558,0.006666666666666668,16.454722222222223,1007.8116666666667,-0.3329166666666667,2016-04-01
Dongsi,38,2016,5,63.41263440860215,84.52889784946237,0.031008523698790636,0.1527664020497312,0.076653633105246,0.08625260093256643,0.04583333333333334,21.67284946236559,1005.5413978494624,6.201881720430107,2016-05-01
Dongsi,39,2016,6,66.01666666666667,78.68472222222222,0.019460044480864302,0.1427490234375,0.07590488215488216,0.10218008074270853,0.09916666666666668,25.735833333333332,1000.7619444444445,14.683472222222223,2016-06-01
Dongsi,40,2016,7,80.51814516129032,83.14583333333333,0.014698193396959785,0.13507801999327956,0.09710682089714348,0.08726095671659596,0.42338709677419356,27.6994623655914,1000.6353494623655,20.72728494623656,2016-07-01
Dongsi,41,2016,8,50.9744623655914,57.88508064516129,0.00937950993862286,0.14744518649193547,0.08684967959161508,0.075168221722568,0.07244623655913979,27.863306451612903,1003.5900537634409,19.286827956989246,2016-08-01
Dongsi,42,2016,9,60.239583333333336,70.87361111111112,0.012749952769851714,0.1896728515625,0.07955246913580247,0.05465960871262877,0.1598611111111111,22.219114858906526,1009.3326388888889,14.06263888888889,2016-09-01
Dongsi,43,2016,10,92.07728494623656,117.34408602150538,0.020099841141957106,0.2434580813172043,0.11574074074074074,0.020981341754260918,0.1174731182795699,13.338648073476703,1017.1266913082437,7.278091397849462,2016-10-01
Dongsi,44,2016,11,108.28680555555556,140.25277777777777,0.04841353412893518,0.2657009548611111,0.175,0.012557238669376542,0.007361111111111111,4.414027777777777,1020.5669444444444,-3.758472222222222,2016-11-01
Dongsi,45,2016,12,149.68548387096774,188.0356182795699,0.07332927900766548,0.3108067666330645,0.25302758770500705,0.013369699680917155,0.0,0.6407258064516129,1023.4661290322581,-9.272446236559139,2016-12-01
Dongsi,46,2017,1,126.86559139784946,158.13104838709677,0.06971696912091135,0.24142095094086022,0.19446480938416422,0.032613849606512,0.00040322580645161296,-1.138740479390681,1025.0504032258063,-12.780779569892472,2017-01-01
Dongsi,47,2017,2,74.93526785714286,102.65252976190476,0.06397497560534772,0.19275192987351192,0.10897667147667146,0.04095924497030708,0.006101190476190475,2.661532738095238,1022.0205853174604,-13.62767857142857,2017-02-01
Guanyuan,0,2013,3,102.71908602150538,130.4220430107527,0.15301886507585802,0.2677067364788959,0.14027302595850982,0.1426250862104512,0.02620967741935484,6.053629032258064,1012.5474462365592,-5.729435483870968,2013-03-01
Guanyuan,1,2013,4,59.33263888888889,95.81388888888888,0.07412947488584476,0.2087833955223881,0.08246268237934905,0.1479170524079336,0.01513888888888889,12.260694444444445,1008.2969444444445,-1.553611111111111,2013-04-01
Guanyuan,2,2013,5,80.55779569892474,145.53763440860214,0.09410576299896894,0.2025075449366073,0.09176014173998044,0.20198982954005273,0.0077956989247311825,21.374193548387098,1003.1622311827956,9.790456989247312,2013-05-01
Guanyuan,3,2013,6,107.01527777777778,122.36041666666667,0.045528915525114164,0.17726933613184084,0.12218630751964085,0.17379314951369007,0.13069444444444445,23.386111111111113,1000.1655555555554,18.009027777777778,2013-06-01
Guanyuan,4,2013,7,65.99260752688173,80.14247311827957,0.03201180586242451,0.15645152864708717,0.08690887368306724,0.18480601105386188,0.2938172043010753,26.877419354838707,996.033064516129,21.45994623655914,2013-07-01
Guanyuan,5,2013,8,61.564516129032256,81.94825268817205,0.021184471203417297,0.16148017623575672,0.06245248180732051,0.19990305256507132,0.15806451612903225,26.744354838709675,999.3168010752687,20.47043010752688,2013-08-01
Guanyuan,6,2013,9,80.00625,99.98472222222222,0.030477857686453582,0.20513083488805972,0.10225757575757576,0.11383599478734968,0.07833333333333334,20.07777777777778,1009.3551388888889,14.783888888888889,2013-09-01
Guanyuan,7,2013,10,96.49059139784946,119.9616935483871,0.0486072691117985,0.2575949636896165,0.10804958183990442,0.058496469719839385,0.003763440860215054,12.80981182795699,1016.2689516129032,5.981854838709677,2013-10-01
Guanyuan,8,2013,11,79.46388888888889,105.86180555555555,0.08100742009132421,0.23098051409618578,0.13716329966329965,0.04117999553033468,0.0,5.530972222222222,1016.9720833333333,-6.101111111111111,2013-11-01
Guanyuan,9,2013,12,83.3508064516129,107.07795698924731,0.13252955148033585,0.2531098672464292,0.11052731617247748,0.03368344741069628,0.0,-0.16129032258064516,1019.95,-12.480779569892475,2013-12-01
Guanyuan,10,2014,1,100.87231182795699,132.56720430107526,0.18724913462954781,0.27146023912694595,0.1868279569892473,0.038172750980779574,0.0,-0.13830645161290323,1020.0513440860215,-12.156989247311827,2014-01-01
Guanyuan,11,2014,2,150.15699404761904,157.04315476190476,0.21228799739073714,0.2748423063255153,0.21572120009620008,0.04503743687878005,0.008482142857142858,-0.09732142857142859,1022.3886904761904,-8.91889880952381,2014-02-01
Guanyuan,12,2014,3,94.81989247311827,133.31586021505376,0.12595282810428637,0.2686466859252127,0.13217524709460193,0.10322446413422029,0.0012096774193548388,9.920430107526881,1013.7275537634409,-4.346370967741935,2014-03-01
Guanyuan,13,2014,4,89.99375,137.10694444444445,0.05995053272450534,0.24513370646766172,0.08396464646464646,0.17528215768235075,0.016666666666666666,16.891527777777778,1010.4594444444446,4.875555555555556,2014-04-01
Guanyuan,14,2014,5,63.34314516129032,124.05591397849463,0.05048331860362352,0.2088702154549832,0.09004018681438036,0.2178110720881627,0.08588709677419355,21.176075268817204,1001.558064516129,8.236290322580645,2014-05-01
Guanyuan,15,2014,6,59.579861111111114,76.42986111111111,0.021339897260273976,0.16185478855721397,0.08898709315375983,0.2380806350329897,0.26319444444444445,24.585972222222225,999.991388888889,17.527638888888887,2014-06-01
Guanyuan,16,2014,7,85.88978494623656,108.48387096774194,0.02225567093828252,0.1507181832771626,0.09631258824807212,0.24176598065537616,0.08158602150537635,27.806317204301077,998.3681451612904,20.870026881720428,2014-07-01
Guanyuan,17,2014,8,72.0633064516129,87.69206989247311,0.014781724112534984,0.1805503731343284,0.08539019224503096,0.2256895393454459,0.10981182795698925,25.81706989247312,1002.4772849462365,19.221639784946237,2014-08-01
Guanyuan,18,2014,9,70.28013888888889,87.98013888888889,0.021653824200913246,0.20941386815920401,0.0998526936026936,0.12754734558844052,0.09388888888888888,20.767222222222223,1008.635,14.998194444444445,2014-09-01
Guanyuan,19,2014,10,129.62432795698925,148.30107526881721,0.027026716011194586,0.2996584617236399,0.13778239383078092,0.055157485949335464,0.017741935483870968,13.572715053763442,1014.6405913978494,7.70241935483871,2014-10-01
Guanyuan,20,2014,11,89.37180555555555,118.0476388888889,0.06298183028919331,0.2881524668325042,0.1587752525252525,0.04602534877305614,0.0009722222222222222,5.940972222222222,1020.3208333333333,-3.7525000000000004,2014-11-01
Guanyuan,21,2014,12,60.8494623655914,84.96774193548387,0.1124153041685079,0.23543321697961808,0.16030601716085585,0.0556451712708594,0.0,-0.6487903225806452,1024.0807795698925,-15.028091397849462,2014-12-01
Guanyuan,22,2015,1,94.84032258064516,105.69946236559139,0.12824675025776994,0.2795197400096293,0.18115292712066905,0.04500018346041304,0.00026881720430107527,-0.7094086021505376,1021.9773521505376,-14.310483870967742,2015-01-01
Guanyuan,23,2015,2,93.1264880952381,114.45833333333333,0.09832640247879976,0.22376954513148548,0.14015903078403077,0.07585153417912158,0.010416666666666666,1.231845238095238,1018.5223214285714,-13.037723214285714,2015-02-01
Guanyuan,24,2015,3,85.12123655913977,137.9040994623656,0.07396707909854178,0.2143207851869684,0.11036439665471924,0.10886395349843403,0.008870967741935484,8.439861751151883,1016.8734094986559,-9.880913978494624,2015-03-01
Guanyuan,25,2015,4,72.56180555555555,119.62152777777777,0.029556697108066975,0.171152052238806,0.07166105499438834,0.1836884376358968,0.055694444444444435,15.63013888888889,1010.8733333333334,1.694583333333333,2015-04-01
Guanyuan,26,2015,5,54.707661290322584,106.97177419354838,0.02708195242303727,0.14238785909163862,0.0666272944498751,0.22754857634849096,0.050134408602150536,21.45551075268817,1003.4489247311828,6.613440860215054,2015-05-01
Guanyuan,27,2015,6,62.422222222222224,83.92013888888889,0.01930650684931507,0.13836028192371477,0.10858585858585859,0.22206333164410805,0.13625,24.53777777777778,1000.3461111111111,14.301388888888889,2015-06-01
Guanyuan,28,2015,7,67.38104838709677,80.05376344086021,0.014676774930033882,0.14175593805167713,0.08824128380579994,0.23934861686895192,0.2701612903225806,26.397849462365592,1001.2783602150537,18.50577956989247,2015-07-01
Guanyuan,29,2015,8,51.20564516129032,69.44690860215054,0.00838442701428782,0.14142743941582414,0.07977625719561204,0.23500157461762736,0.12580645161290324,26.435752688172045,1003.4041666666666,18.446102150537634,2015-08-01
Guanyuan,30,2015,9,53.31527777777778,68.40555555555555,0.014980498477929989,0.16681695688225542,0.07835297418630752,0.1482199969237134,0.13722222222222222,20.600833333333334,1011.3548611111111,13.76986111111111,2015-09-01
Guanyuan,31,2015,10,75.25403225806451,94.36559139784946,0.017224554426277804,0.21207470710961324,0.08665960682089714,0.09091891590507005,0.019086021505376343,14.319758064516128,1015.7254032258064,4.153091397849463,2015-10-01
Guanyuan,32,2015,11,120.8236111111111,128.18958333333333,0.03383038432267885,0.23432835820895528,0.18609708193041527,0.026934169663260194,0.052222222222222225,2.847777777777778,1023.425,-1.2023611111111112,2015-11-01
Guanyuan,33,2015,12,155.24126344086022,166.7923387096774,0.07424464206805127,0.3037157960199005,0.27370478983382207,0.030105690462946914,0.0028225806451612906,-0.36276881720430104,1024.070564516129,-7.227150537634409,2015-12-01
Guanyuan,34,2016,1,67.23521505376344,84.87970430107526,0.0769074974223008,0.20480510752688175,0.1402465515368741,0.05528386287650778,0.0006720430107526882,-4.55,1025.95,-18.059677419354838,2016-01-01
Guanyuan,35,2016,2,41.0323275862069,56.758620689655174,0.048151865847897976,0.1415739191971179,0.0833115639150122,0.104292913451304,0.018103448275862067,1.398419540229885,1022.5597701149425,-15.088218390804597,2016-02-01
Guanyuan,36,2016,3,95.07661290322581,143.73857526881721,0.0626127743408455,0.22449496469266575,0.11600548495709785,0.10542957949167565,0.0,9.201881720430107,1016.7400537634409,-8.75268817204301,2016-03-01
Guanyuan,37,2016,4,73.27291666666666,128.47430555555556,0.034648496955859975,0.169234556384743,0.06956369248035915,0.1667787727223706,0.006666666666666668,16.454722222222223,1007.8116666666667,-0.3329166666666667,2016-04-01
Guanyuan,38,2016,5,56.946236559139784,102.70631720430107,0.029974959493297985,0.14507603113464937,0.06349788204626915,0.2233198099392635,0.04583333333333334,21.67284946236559,1005.5413978494624,6.201881720430107,2016-05-01
Guanyuan,39,2016,6,66.20208333333333,86.06597222222223,0.016376522070015224,0.1428145729684909,0.07384259259259258,0.26063578411368526,0.09916666666666668,25.735833333333332,1000.7619444444445,14.683472222222223,2016-06-01
Guanyuan,40,2016,7,80.11895161290323,89.3239247311828,0.013650298276623951,0.1349477411330445,0.0850225284408427,0.22316750953985076,0.42338709677419356,27.6994623655914,1000.6353494623655,20.72728494623656,2016-07-01
Guanyuan,41,2016,8,48.990591397849464,65.40389784946237,0.010080645161290324,0.14583082571015893,0.0775507853421485,0.1943033434170974,0.07244623655913979,27.863306451612903,1003.5900537634409,19.286827956989246,2016-08-01
Guanyuan,42,2016,9,57.24861111111111,76.39791666666666,0.010064687975646882,0.18638318822553904,0.07050364758698092,0.13374130561953773,0.1598611111111111,22.219114858906526,1009.3326388888889,14.06263888888889,2016-09-01
Guanyuan,43,2016,10,87.02956989247312,111.12836021505376,0.014432814111062014,0.23092200288878195,0.10798848702074508,0.05131919184073021,0.1174731182795699,13.338648073476703,1017.1266913082437,7.278091397849462,2016-10-01
Guanyuan,44,2016,11,107.03125,147.11180555555555,0.04268455098934552,0.2586624170812604,0.16160213243546576,0.031529915226391814,0.007361111111111111,4.414027777777777,1020.5669444444444,-3.758472222222222,2016-11-01
Guanyuan,45,2016,12,142.92271505376345,164.61895161290323,0.07079006481072324,0.3158251083293212,0.24222059302704466,0.03480431980653292,0.0,0.6407258064516129,1023.4661290322581,-9.272446236559139,2016-12-01
Guanyuan,46,2017,1,116.23387096774194,140.53360215053763,0.07062205405803507,0.2587892192264485,0.1834473769957641,0.1017014601400924,0.00040322580645161296,-1.138740479390681,1025.0504032258063,-12.780779569892472,2017-01-01
Guanyuan,47,2017,2,71.57291666666667,89.37574404761905,0.06800646200260926,0.20819729477611942,0.09120971620971621,0.11868775746076994,0.006101190476190475,2.661532738095238,1022.0205853174604,-13.62767857142857,2017-02-01
Gucheng,0,2013,3,108.84139784946237,148.1290322580645,0.07586929137794476,0.2746306095495424,0.15233178559791463,0.13049728666066074,0.020161290322580645,6.329032258064516,1010.5260752688172,-6.514784946236559,2013-03-01
Gucheng,1,2013,4,65.07291666666667,108.71736111111112,0.03722178552833823,0.18302651966747774,0.0837537177328844,0.13676688529666048,0.013888888888888888,12.69513888888889,1006.1558333333332,-3.3555555555555556,2013-04-01
Gucheng,2,2013,5,82.61021505376344,150.2755376344086,0.04349717031486665,0.2098020249587945,0.09081996035625067,0.18675328584243617,0.010349462365591398,21.876478494623658,1001.0047043010753,8.014650537634408,2013-05-01
Gucheng,3,2013,6,103.26527777777778,132.125,0.017844541691102847,0.22060533607055965,0.13544507575757575,0.1596343143286822,0.09916666666666668,23.73388888888889,998.0081944444445,17.135416666666668,2013-06-01
Gucheng,4,2013,7,61.69086021505376,82.95967741935483,0.007548489116338091,0.16564204389372894,0.08931940371456501,0.16226310760959256,0.2971774193548387,27.087096774193547,993.9602150537635,20.84704301075269,2013-07-01
Gucheng,5,2013,8,58.63306451612903,89.53696236559139,0.006887034949632048,0.15536538487952284,0.08105246008471816,0.17952572963559807,0.0913978494623656,27.123454301075267,997.1975806451613,19.74885752688172,2013-08-01
Gucheng,6,2013,9,80.39722222222223,100.38055555555556,0.012769398324767553,0.21640528791565292,0.10947558922558921,0.10148696211495438,0.15833333333333333,20.32111111111111,1007.2147222222222,14.14388888888889,2013-09-01
Gucheng,7,2013,10,95.9502688172043,120.11559139784946,0.02119078804910139,0.26775117239620133,0.12041788856304986,0.060783790910040686,0.009005376344086023,13.21021505376344,1014.1477150537635,4.9389784946236555,2013-10-01
Gucheng,8,2013,11,77.21805555555555,93.74097222222223,0.04087159029682199,0.22735705596107061,0.1481341189674523,0.05968720123124287,0.0002777777777777778,6.357777777777779,1014.9036111111111,-7.2491666666666665,2013-11-01
Gucheng,9,2013,12,81.3024193548387,99.10887096774194,0.08000483639695855,0.25233582185464254,0.2427297165200391,0.05683784932045814,0.0,0.5739247311827957,1017.952688172043,-12.93508064516129,2013-12-01
Gucheng,10,2014,1,105.77755376344086,126.58333333333333,0.10497935560577148,0.27381092535907703,0.26244976648202456,0.06891911135124454,0.0,0.2399193548387097,1018.052688172043,-13.005510752688172,2014-01-01
Gucheng,11,2014,2,155.27232142857142,154.15997023809524,0.10562752730073703,0.27622632082029897,0.23935034872534874,0.07098801516294244,0.011011904761904763,-0.0681547619047619,1020.4191964285714,-9.54360119047619,2014-02-01
Gucheng,12,2014,3,99.48185483870968,155.22043010752688,0.06325121941911285,0.26121379797504124,0.16155506679700227,0.1043541385197562,0.001075268817204301,10.389112903225806,1011.6439516129032,-6.156854838709677,2014-03-01
Gucheng,13,2014,4,101.21944444444445,179.08055555555555,0.030687995649781825,0.24796228710462292,0.09402356902356904,0.14753712890792808,0.01916666666666667,17.348194444444445,1008.3015277777778,3.421527777777778,2014-04-01
Gucheng,14,2014,5,69.90241935483871,150.80094086021504,0.058156104788560606,0.211076446118829,0.07964049093081352,0.18716237244340492,0.07043010752688172,22.237903225806452,999.489247311828,6.889381720430107,2014-05-01
Gucheng,15,2014,6,56.94166666666667,91.77361111111111,0.005554194778279576,0.15768197485806978,0.07383557800224466,0.21667497679512734,0.11972222222222223,25.144305555555558,998.1620833333333,16.218194444444446,2014-06-01
Gucheng,16,2014,7,90.59341397849462,137.54771505376345,0.008352926030058046,0.15821216937446042,0.08179917454111003,0.22527788699344425,0.09395161290322579,28.380241935483873,996.607930107527,20.57688172043011,2014-07-01
Gucheng,17,2014,8,65.3358870967742,106.897311827957,0.007378444675125314,0.14947953457342442,0.07434560660367112,0.22994587956722837,0.05322580645161291,26.415994623655912,1000.667876344086,18.662768817204302,2014-08-01
Gucheng,18,2014,9,72.10097222222223,114.81902777777778,0.008886653834448014,0.19533100162206007,0.08984287317620651,0.17085841502530516,0.05708333333333333,21.195972222222224,1006.7327777777778,13.77611111111111,2014-09-01
Gucheng,19,2014,10,124.53494623655914,163.63104838709677,0.01589217868773525,0.2777328113962798,0.1335193331161073,0.06139910410975696,0.015860215053763442,14.240725806451614,1012.6818548387098,6.102016129032258,2014-10-01
Gucheng,20,2014,11,90.15597222222223,138.80222222222224,0.03745491647051018,0.24475415652879162,0.1714506172839506,0.0529282061718168,0.0002777777777777778,6.669375,1015.3186111111112,-5.84625,2014-11-01
Gucheng,21,2014,12,60.188844086021504,99.46370967741936,0.0615693447538094,0.1970621419040892,0.17144563918757466,0.061451697842103546,0.0,-0.009408602150537624,1019.3711021505376,-16.461827956989247,2014-12-01
Gucheng,22,2015,1,95.42620967741937,115.17096774193548,0.07127300576454863,0.23931206341731426,0.19905370913435427,0.05274743513874373,0.0,0.21411290322580648,1019.7005376344085,-13.793548387096774,2015-01-01
